Country,League,game_id,Season,Date,Time,Home,home_id,Away,Away_id,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Brazil,Serie A,166,2012,16-08-12,1:50,Palmeiras,21,Flamengo RJ,21,1,0,1,1.79,3.7,5.2,1.92,3.9,5.2,1.82,3.43,4.17
Brazil,Serie A,167,2012,17-08-12,1:00,Corinthians,9,Internacional,9,1,0,1,2.06,3.44,4.09,2.15,3.44,4.21,2.03,3.19,3.62
Brazil,Serie A,168,2012,17-08-12,1:00,Figueirense,13,Santos,13,1,3,2,2.68,3.49,2.77,2.88,3.49,2.77,2.58,3.2,2.59
Brazil,Serie A,169,2012,17-08-12,1:00,Vasco,28,Coritiba,28,2,2,0,1.73,3.96,5.26,1.75,3.96,6.5,1.61,3.68,5.32
Brazil,Serie A,170,2012,18-08-12,22:30,Fluminense,15,Sport Recife,15,1,0,1,1.53,4.42,6.82,1.56,4.42,8,1.46,4.07,6.8
Brazil,Serie A,171,2012,18-08-12,22:30,Nautico,20,Bahia,20,1,0,1,2.02,3.38,4.21,2.06,3.56,4.5,1.88,3.38,3.95
Brazil,Serie A,172,2012,19-08-12,1:00,Sao Paulo,26,Ponte Preta,26,3,0,1,1.63,4.26,5.67,1.65,4.26,5.8,1.59,3.77,5.34
Brazil,Serie A,173,2012,19-08-12,20:00,Atletico-MG,3,Botafogo RJ,3,3,2,1,1.78,3.9,4.84,1.81,3.9,4.94,1.75,3.46,4.45
Brazil,Serie A,174,2012,19-08-12,20:00,Coritiba,10,Cruzeiro,10,4,0,1,1.89,3.63,4.51,2,3.68,4.54,1.88,3.45,3.83
Brazil,Serie A,175,2012,19-08-12,20:00,Gremio,17,Figueirense,17,4,0,1,1.42,4.7,9.46,1.45,4.78,9.46,1.4,4.26,7.5
Brazil,Serie A,176,2012,19-08-12,20:00,Santos,25,Corinthians,25,3,2,1,2.27,3.36,3.46,2.34,3.36,3.6,2.21,3.2,3.14
Brazil,Serie A,177,2012,19-08-12,22:30,Atletico GO,2,Palmeiras,2,2,1,1,2.7,3.52,2.7,2.7,3.59,2.82,2.5,3.23,2.67
Brazil,Serie A,178,2012,19-08-12,22:30,Flamengo RJ,14,Vasco,14,1,0,1,2.95,3.17,2.7,2.96,3.21,2.71,2.76,3.1,2.5
Brazil,Serie A,179,2012,19-08-12,22:30,Portuguesa,23,Internacional,23,1,1,0,3.24,3.35,2.38,3.24,3.35,2.48,3.11,3.17,2.44
Brazil,Serie A,180,2012,25-08-12,22:30,Palmeiras,21,Santos,21,1,2,2,2.52,3.55,2.88,2.7,3.55,2.88,2.46,3.26,2.7
Brazil,Serie A,181,2012,25-08-12,22:30,Vasco,28,Fluminense,28,1,2,2,3.32,3.37,2.34,3.5,3.4,2.45,3,3.17,2.32
Brazil,Serie A,182,2012,26-08-12,1:00,Ponte Preta,22,Portuguesa,22,2,1,1,2.64,3.24,2.96,2.64,3.3,3.2,2.4,3.17,2.87
Brazil,Serie A,183,2012,26-08-12,20:00,Botafogo RJ,7,Flamengo RJ,7,0,0,0,2.52,3.29,3.08,2.52,3.32,3.3,2.29,3.21,3.02
Brazil,Serie A,184,2012,26-08-12,20:00,Corinthians,9,Sao Paulo,9,1,2,2,2.22,3.54,3.42,2.31,3.54,3.42,2.21,3.26,3.11
Brazil,Serie A,185,2012,26-08-12,20:00,Figueirense,13,Coritiba,13,3,1,1,3.03,3.42,2.48,3.13,3.43,2.6,2.71,3.24,2.48
Brazil,Serie A,186,2012,26-08-12,20:00,Internacional,18,Gremio,18,0,1,2,2.33,3.35,3.35,2.4,3.35,3.5,2.21,3.21,3.15
Brazil,Serie A,187,2012,26-08-12,22:30,Bahia,6,Atletico GO,6,1,1,0,2.06,3.62,3.79,2.2,3.62,4,2.05,3.27,3.51
Brazil,Serie A,188,2012,26-08-12,22:30,Cruzeiro,12,Atletico-MG,12,2,2,0,3.22,3.37,2.39,3.6,3.4,2.39,3.2,3.23,2.18
Brazil,Serie A,189,2012,26-08-12,22:30,Sport Recife,27,Nautico,27,0,0,0,2.52,3.52,2.88,2.75,3.52,2.9,2.47,3.22,2.72
Brazil,Serie A,190,2012,29-08-12,23:30,Coritiba,10,Internacional,10,1,0,1,2.64,3.22,2.98,2.9,3.26,2.98,2.55,3.16,2.69
Brazil,Serie A,191,2012,29-08-12,23:30,Santos,25,Bahia,25,1,3,2,1.34,5.3,10.72,1.45,5.3,11,1.34,4.6,8.84
Brazil,Serie A,192,2012,30-08-12,0:30,Atletico-MG,3,Ponte Preta,3,2,2,0,1.41,4.82,9.26,1.41,4.86,9.69,1.38,4.39,7.86
Brazil,Serie A,193,2012,30-08-12,0:30,Nautico,20,Figueirense,20,3,2,1,1.78,3.75,5.12,1.8,3.8,5.7,1.74,3.49,4.55
Brazil,Serie A,194,2012,30-08-12,0:30,Portuguesa,23,Palmeiras,23,3,0,1,2.9,3.18,2.73,3,3.25,2.78,2.75,3.1,2.53
Brazil,Serie A,195,2012,30-08-12,2:00,Atletico GO,2,Cruzeiro,2,0,2,2,2.29,3.48,3.31,2.4,3.5,3.35,2.25,3.29,3.01
Brazil,Serie A,196,2012,30-08-12,2:00,Fluminense,15,Corinthians,15,1,1,0,2.14,3.39,3.76,2.19,3.4,4.09,2.07,3.23,3.48
Brazil,Serie A,197,2012,30-08-12,2:00,Gremio,17,Vasco,17,2,0,1,1.85,3.61,4.82,1.89,3.61,5.2,1.8,3.4,4.33
Brazil,Serie A,198,2012,31-08-12,1:00,Flamengo RJ,14,Sport Recife,14,1,1,0,1.57,4.19,6.72,1.6,4.34,7.7,1.5,3.91,6.34
Brazil,Serie A,199,2012,31-08-12,1:00,Sao Paulo,26,Botafogo RJ,26,4,0,1,1.68,4.13,5.37,1.83,4.13,5.37,1.68,3.71,4.64
Brazil,Serie A,200,2012,01-09-12,22:30,Figueirense,13,Fluminense,13,2,2,0,3.09,3.43,2.44,3.45,3.45,2.46,3.05,3.18,2.29
Brazil,Serie A,201,2012,01-09-12,22:30,Palmeiras,21,Gremio,21,0,0,0,2.5,3.43,2.99,2.72,3.43,2.99,2.46,3.16,2.8
Brazil,Serie A,202,2012,02-09-12,1:00,Vasco,28,Portuguesa,28,2,0,1,1.7,3.92,5.51,1.7,4,6.4,1.64,3.61,5.18
Brazil,Serie A,203,2012,02-09-12,20:00,Bahia,6,Sao Paulo,6,1,0,1,2.97,3.37,2.54,3.1,3.37,2.54,2.85,3.17,2.4
Brazil,Serie A,204,2012,02-09-12,20:00,Corinthians,9,Atletico-MG,9,1,0,1,2.21,3.45,3.53,2.4,3.45,3.6,2.24,3.22,3.08
Brazil,Serie A,205,2012,02-09-12,20:00,Internacional,18,Flamengo RJ,18,4,1,1,1.68,3.93,5.7,1.75,4,6.4,1.65,3.61,5.07
Brazil,Serie A,206,2012,02-09-12,20:00,Sport Recife,27,Santos,27,2,1,1,2.39,3.25,3.32,2.6,3.4,3.32,2.43,3.15,2.82
Brazil,Serie A,207,2012,02-09-12,22:30,Botafogo RJ,7,Coritiba,7,2,0,1,1.93,3.77,4.15,1.98,3.8,4.5,1.88,3.4,3.94
Brazil,Serie A,208,2012,02-09-12,22:30,Cruzeiro,12,Nautico,12,3,0,1,1.63,4.05,6.09,1.63,4.34,6.8,1.56,3.8,5.67
Brazil,Serie A,209,2012,02-09-12,22:30,Ponte Preta,22,Atletico GO,22,3,1,1,2.14,3.49,3.66,2.15,3.5,4.34,2,3.29,3.59
Brazil,Serie A,210,2012,05-09-12,23:30,Bahia,6,Atletico-MG,6,0,0,0,2.89,3.34,2.62,3.05,3.37,2.66,2.87,3.15,2.41
Brazil,Serie A,211,2012,05-09-12,23:30,Flamengo RJ,14,Ponte Preta,14,0,1,2,2.14,3.62,3.5,2.16,3.62,3.8,2.02,3.33,3.48
Brazil,Serie A,212,2012,05-09-12,23:30,Nautico,20,Vasco,20,1,1,0,2.34,3.41,3.28,2.5,3.5,3.29,2.35,3.23,2.89
Brazil,Serie A,213,2012,05-09-12,23:30,Portuguesa,23,Coritiba,23,3,0,1,1.98,3.63,4.08,2.04,3.63,4.08,1.96,3.37,3.63
Brazil,Serie A,214,2012,06-09-12,0:30,Gremio,17,Atletico GO,17,2,1,1,1.43,4.69,8.94,1.45,4.9,10.5,1.38,4.36,8.09
Brazil,Serie A,215,2012,06-09-12,2:00,Cruzeiro,12,Botafogo RJ,12,1,3,2,1.94,3.76,4.09,2.04,3.76,4.22,1.9,3.42,3.8
Brazil,Serie A,216,2012,06-09-12,2:00,Figueirense,13,Corinthians,13,1,0,1,2.73,3.33,2.78,2.79,3.34,2.9,2.54,3.17,2.68
Brazil,Serie A,217,2012,06-09-12,2:00,Sao Paulo,26,Internacional,26,1,1,0,1.95,3.65,4.13,1.97,3.65,4.59,1.82,3.44,4.15
Brazil,Serie A,218,2012,07-09-12,1:00,Fluminense,15,Santos,15,3,1,1,1.74,3.74,5.38,1.75,3.95,5.68,1.65,3.62,4.98
Brazil,Serie A,219,2012,07-09-12,1:00,Palmeiras,21,Sport Recife,21,3,1,1,1.6,4.15,6.3,1.65,4.2,7,1.53,3.8,6.09
Brazil,Serie A,220,2012,08-09-12,22:30,Coritiba,10,Flamengo RJ,10,3,0,1,1.68,4.11,5.35,1.75,4.11,5.35,1.71,3.62,4.63
Brazil,Serie A,221,2012,08-09-12,22:30,Ponte Preta,22,Figueirense,22,2,2,0,1.84,3.79,4.61,1.84,4.09,5,1.76,3.54,4.32
Brazil,Serie A,222,2012,09-09-12,1:00,Corinthians,9,Gremio,9,3,1,1,2.7,3.32,2.81,2.76,3.35,2.95,2.48,3.15,2.77
Brazil,Serie A,223,2012,09-09-12,20:00,Botafogo RJ,7,Nautico,7,3,1,1,1.67,3.96,5.78,1.73,4.2,5.78,1.65,3.67,5
Brazil,Serie A,224,2012,09-09-12,20:00,Internacional,18,Fluminense,18,0,1,2,2.5,3.32,3.06,2.78,3.32,3.06,2.53,3.17,2.7
Brazil,Serie A,225,2012,09-09-12,20:00,Santos,25,Sao Paulo,25,0,0,0,3.21,3.34,2.41,3.3,3.48,2.41,3.05,3.25,2.25
Brazil,Serie A,226,2012,09-09-12,22:30,Atletico GO,2,Portuguesa,2,1,1,0,2.5,3.46,2.97,2.6,3.46,3.1,2.32,3.23,2.93
Brazil,Serie A,227,2012,09-09-12,22:30,Atletico-MG,3,Palmeiras,3,3,0,1,1.68,3.92,5.7,1.68,4.2,6.5,1.57,3.74,5.72
Brazil,Serie A,228,2012,09-09-12,22:30,Sport Recife,27,Cruzeiro,27,2,1,1,2.54,3.46,2.91,2.76,3.46,2.91,2.54,3.17,2.68
Brazil,Serie A,229,2012,09-09-12,22:30,Vasco,28,Bahia,28,0,4,2,1.67,3.96,5.73,1.67,4.2,6.7,1.57,3.74,5.68
Brazil,Serie A,230,2012,12-09-12,23:30,Corinthians,9,Ponte Preta,9,1,1,0,1.79,3.61,5.29,1.79,3.9,5.5,1.66,3.61,4.98
Brazil,Serie A,231,2012,12-09-12,23:30,Figueirense,13,Cruzeiro,13,2,0,1,2.31,3.59,3.17,2.38,3.7,3.24,2.26,3.29,3
Brazil,Serie A,232,2012,12-09-12,23:30,Portuguesa,23,Fluminense,23,0,2,2,3.29,3.35,2.36,3.29,3.5,2.54,2.84,3.22,2.41
Brazil,Serie A,233,2012,13-09-12,0:30,Atletico GO,2,Coritiba,2,1,2,2,2.23,3.53,3.42,2.45,3.7,3.42,2.29,3.29,2.95
Brazil,Serie A,234,2012,13-09-12,0:30,Sport Recife,27,Bahia,27,1,1,0,2.5,3.36,3.05,2.52,3.4,3.1,2.33,3.22,2.95
Brazil,Serie A,235,2012,13-09-12,2:00,Atletico-MG,3,Sao Paulo,3,1,0,1,1.72,3.93,5.22,1.73,4.15,5.6,1.69,3.65,4.71
Brazil,Serie A,236,2012,13-09-12,2:00,Santos,25,Flamengo RJ,25,2,0,1,1.74,3.99,5.03,1.78,4.33,6,1.65,3.68,4.95
Brazil,Serie A,237,2012,13-09-12,2:00,Vasco,28,Palmeiras,28,3,1,1,2.36,3.26,3.41,2.36,3.6,4.25,2.07,3.21,3.56
Brazil,Serie A,238,2012,14-09-12,1:00,Botafogo RJ,7,Internacional,7,1,1,0,2.17,3.56,3.52,2.4,3.56,3.52,2.23,3.24,3.11
Brazil,Serie A,239,2012,14-09-12,1:00,Gremio,17,Nautico,17,2,0,1,1.33,5.5,11.05,1.35,5.84,12,1.29,5.09,9.54
Brazil,Serie A,240,2012,15-09-12,22:30,Sao Paulo,26,Portuguesa,26,3,1,1,1.67,3.88,5.92,1.73,4.2,6.5,1.61,3.7,5.28
Brazil,Serie A,241,2012,15-09-12,22:50,Fluminense,15,Atletico GO,15,1,2,2,1.53,4.24,7.24,1.53,4.7,8.1,1.46,4.13,6.61
Brazil,Serie A,242,2012,16-09-12,20:00,Bahia,6,Figueirense,6,2,1,1,1.8,3.76,4.9,1.9,3.76,4.9,1.82,3.44,4.16
Brazil,Serie A,243,2012,16-09-12,20:00,Coritiba,10,Santos,10,1,2,2,2.04,3.53,3.93,2.11,3.6,3.93,2.02,3.35,3.46
Brazil,Serie A,244,2012,16-09-12,20:00,Cruzeiro,12,Vasco,12,1,1,0,2.69,3.25,2.89,2.76,3.35,3,2.51,3.17,2.73
Brazil,Serie A,245,2012,16-09-12,20:00,Nautico,20,Atletico-MG,20,1,0,1,3.2,3.46,2.36,3.2,3.46,2.48,2.88,3.24,2.34
Brazil,Serie A,246,2012,16-09-12,20:00,Palmeiras,21,Corinthians,21,0,2,2,2.47,3.2,3.25,2.7,3.25,3.25,2.52,3.08,2.77
Brazil,Serie A,247,2012,16-09-12,22:30,Flamengo RJ,14,Gremio,14,1,1,0,2.9,3.39,2.6,2.96,3.4,2.6,2.75,3.2,2.46
Brazil,Serie A,248,2012,16-09-12,22:30,Internacional,18,Sport Recife,18,2,2,0,1.34,5.22,11.09,1.45,5.3,11.09,1.35,4.53,8.53
Brazil,Serie A,249,2012,16-09-12,22:30,Ponte Preta,22,Botafogo RJ,22,0,0,0,2.31,3.41,3.32,2.4,3.5,3.32,2.26,3.27,3.01
Brazil,Serie A,250,2012,22-09-12,22:30,Figueirense,13,Palmeiras,13,1,3,2,2.71,3.46,2.72,2.85,3.6,2.76,2.56,3.23,2.62
Brazil,Serie A,251,2012,22-09-12,22:30,Fluminense,15,Nautico,15,2,1,1,1.39,5.01,9.32,1.4,5.01,11,1.34,4.54,8.61
Brazil,Serie A,252,2012,23-09-12,1:00,Santos,25,Portuguesa,25,1,3,2,2.25,3.44,3.41,2.25,3.44,3.57,2.14,3.26,3.25
Brazil,Serie A,253,2012,23-09-12,20:00,Atletico GO,2,Flamengo RJ,2,1,2,2,2.17,3.51,3.57,2.31,3.6,3.57,2.22,3.29,3.07
Brazil,Serie A,254,2012,23-09-12,20:00,Botafogo RJ,7,Corinthians,7,2,2,0,2.16,3.42,3.69,2.16,3.6,3.85,2.05,3.27,3.49
Brazil,Serie A,255,2012,23-09-12,20:00,Ponte Preta,22,Vasco,22,0,0,0,2.54,3.33,3,2.76,3.4,3,2.5,3.2,2.71
Brazil,Serie A,256,2012,23-09-12,20:00,Sao Paulo,26,Cruzeiro,26,1,0,1,1.52,4.34,7.25,1.6,4.34,7.25,1.56,3.83,5.75
Brazil,Serie A,257,2012,23-09-12,22:30,Atletico-MG,3,Gremio,3,0,0,0,1.94,3.57,4.34,2.17,3.57,4.34,1.94,3.36,3.75
Brazil,Serie A,258,2012,23-09-12,22:30,Internacional,18,Bahia,18,3,1,1,1.48,4.34,8.4,1.5,4.5,8.4,1.44,4.11,7
Brazil,Serie A,259,2012,23-09-12,22:30,Sport Recife,27,Coritiba,27,1,0,1,2.18,3.67,3.4,2.48,3.67,3.44,2.19,3.32,3.1
Brazil,Serie A,260,2012,27-09-12,2:00,Flamengo RJ,14,Atletico-MG,14,2,1,1,3.61,3.49,2.17,3.61,3.5,2.5,3.02,3.26,2.28
Brazil,Serie A,261,2012,29-09-12,22:30,Cruzeiro,12,Internacional,12,0,0,0,3.01,3.27,2.58,3.25,3.3,2.6,2.88,3.16,2.4
Brazil,Serie A,262,2012,29-09-12,22:30,Nautico,20,Atletico GO,20,2,0,1,1.74,3.79,5.33,1.78,4.09,5.5,1.67,3.65,4.78
Brazil,Serie A,263,2012,29-09-12,22:30,Portuguesa,23,Atletico-MG,23,1,1,0,2.7,3.38,2.78,2.9,3.5,2.78,2.64,3.21,2.55
Brazil,Serie A,264,2012,29-09-12,22:30,Vasco,28,Figueirense,28,3,1,1,1.61,3.96,6.61,1.61,4.59,7.5,1.51,3.99,6.04
Brazil,Serie A,265,2012,30-09-12,1:00,Palmeiras,21,Ponte Preta,21,3,0,1,1.63,3.97,6.26,1.8,4.09,6.4,1.6,3.7,5.41
Brazil,Serie A,266,2012,30-09-12,20:00,Bahia,6,Botafogo RJ,6,2,0,1,2.48,3.45,3.01,2.58,3.5,3.01,2.45,3.24,2.75
Brazil,Serie A,267,2012,30-09-12,20:00,Corinthians,9,Sport Recife,9,3,0,1,1.44,4.57,8.69,1.6,4.57,8.69,1.48,3.9,6.77
Brazil,Serie A,268,2012,30-09-12,20:00,Coritiba,10,Sao Paulo,10,1,1,0,2.58,3.41,2.91,2.58,3.6,3.1,2.37,3.24,2.85
Brazil,Serie A,269,2012,30-09-12,20:00,Flamengo RJ,14,Fluminense,14,0,1,2,3.63,3.34,2.22,3.85,3.45,2.25,3.41,3.25,2.09
Brazil,Serie A,270,2012,30-09-12,22:30,Gremio,17,Santos,17,1,1,0,1.67,3.95,5.8,1.75,4.2,5.8,1.68,3.7,4.7
Brazil,Serie A,271,2012,05-10-12,1:00,Coritiba,10,Ponte Preta,10,1,0,1,1.81,3.85,4.71,1.83,3.95,5.45,1.69,3.64,4.73
Brazil,Serie A,272,2012,05-10-12,1:00,Flamengo RJ,14,Bahia,14,0,0,0,1.95,3.59,4.26,2.08,3.6,4.3,1.96,3.32,3.73
Brazil,Serie A,273,2012,05-10-12,1:00,Portuguesa,23,Sport Recife,23,5,1,1,1.58,4.11,6.69,1.7,4.11,6.69,1.62,3.67,5.25
Brazil,Serie A,274,2012,06-10-12,20:00,Sao Paulo,26,Palmeiras,26,3,0,1,2.04,3.59,3.86,2.06,3.6,4.25,1.95,3.34,3.72
Brazil,Serie A,275,2012,06-10-12,20:20,Atletico GO,2,Vasco,2,0,1,2,3.58,3.26,2.27,3.62,3.4,2.27,3.39,3.24,2.09
Brazil,Serie A,276,2012,06-10-12,20:20,Nautico,20,Corinthians,20,2,1,1,2.36,3.49,3.16,2.41,3.49,3.25,2.3,3.24,2.94
Brazil,Serie A,277,2012,06-10-12,20:20,Santos,25,Internacional,25,1,1,0,2.7,3.26,2.87,2.8,3.33,2.87,2.56,3.14,2.68
Brazil,Serie A,278,2012,06-10-12,22:30,Atletico-MG,3,Figueirense,3,6,0,1,1.36,5.22,10.26,1.37,5.4,11,1.33,4.68,8.67
Brazil,Serie A,279,2012,06-10-12,22:30,Fluminense,15,Botafogo RJ,15,1,0,1,2.27,3.38,3.44,2.29,3.6,3.7,2.08,3.27,3.42
Brazil,Serie A,280,2012,06-10-12,22:30,Gremio,17,Cruzeiro,17,2,1,1,1.56,4.24,6.7,1.56,4.5,7,1.51,3.94,6.07
Brazil,Serie A,281,2012,10-10-12,23:30,Bahia,6,Fluminense,6,0,2,2,3.08,3.26,2.54,3.35,3.4,2.54,3.03,3.17,2.31
Brazil,Serie A,282,2012,10-10-12,23:30,Botafogo RJ,7,Santos,7,0,2,2,1.83,3.96,4.46,1.83,4.09,5,1.73,3.62,4.4
Brazil,Serie A,283,2012,10-10-12,23:30,Cruzeiro,12,Portuguesa,12,2,0,1,2.33,3.62,3.12,2.42,3.62,3.15,2.32,3.29,2.88
Brazil,Serie A,284,2012,10-10-12,23:30,Figueirense,13,Atletico GO,13,3,1,1,1.93,3.68,4.28,1.96,3.75,4.28,1.9,3.44,3.79
Brazil,Serie A,285,2012,10-10-12,23:30,Ponte Preta,22,Nautico,22,2,1,1,1.78,3.83,4.9,1.78,4.09,5.7,1.65,3.7,4.91
Brazil,Serie A,286,2012,11-10-12,2:00,Corinthians,9,Flamengo RJ,9,3,2,1,1.91,3.62,4.44,1.91,3.9,4.95,1.78,3.48,4.35
Brazil,Serie A,287,2012,11-10-12,2:00,Internacional,18,Atletico-MG,18,3,0,1,2.2,3.46,3.56,2.38,3.6,3.56,2.19,3.28,3.15
Brazil,Serie A,288,2012,11-10-12,2:00,Vasco,28,Sao Paulo,28,0,2,2,2.75,3.34,2.77,2.75,3.4,3,2.51,3.16,2.74
Brazil,Serie A,289,2012,12-10-12,1:00,Palmeiras,21,Coritiba,21,0,1,2,2.06,3.45,4,2.08,3.6,4.3,1.91,3.37,3.85
Brazil,Serie A,290,2012,12-10-12,1:00,Sport Recife,27,Gremio,27,1,3,2,2.44,3.57,2.99,2.7,3.57,3,2.45,3.28,2.71
Brazil,Serie A,291,2012,13-10-12,22:30,Atletico GO,2,Internacional,2,3,1,1,4.78,3.53,1.87,4.84,3.8,1.9,4.18,3.48,1.81
Brazil,Serie A,292,2012,13-10-12,22:30,Flamengo RJ,14,Cruzeiro,14,1,1,0,2.1,3.62,3.65,2.15,3.62,3.68,2.04,3.37,3.42
Brazil,Serie A,293,2012,14-10-12,1:00,Portuguesa,23,Corinthians,23,1,1,0,2.56,3.43,2.89,2.65,3.5,2.9,2.47,3.24,2.71
Brazil,Serie A,294,2012,14-10-12,20:00,Atletico-MG,3,Sport Recife,3,2,1,1,1.28,5.95,13.41,1.31,6,13.41,1.28,5.15,9.75
Brazil,Serie A,295,2012,14-10-12,20:00,Coritiba,10,Bahia,10,2,1,1,1.66,3.81,6.15,1.67,4,6.4,1.6,3.67,5.41
Brazil,Serie A,296,2012,14-10-12,20:00,Nautico,20,Palmeiras,20,1,0,1,1.78,3.94,4.73,1.91,4,4.73,1.78,3.56,4.22
Brazil,Serie A,297,2012,14-10-12,20:00,Santos,25,Vasco,25,2,0,1,2.15,3.4,3.74,2.29,3.5,3.74,2.18,3.25,3.18
Brazil,Serie A,298,2012,14-10-12,20:00,Sao Paulo,26,Figueirense,26,2,0,1,1.28,5.97,13.45,1.3,6,13.45,1.28,5.17,9.99
Brazil,Serie A,299,2012,14-10-12,22:30,Fluminense,15,Ponte Preta,15,2,1,1,1.53,4.23,7.26,1.55,4.4,8.19,1.46,4.06,6.67
Brazil,Serie A,300,2012,14-10-12,22:30,Gremio,17,Botafogo RJ,17,1,1,0,1.65,4,5.9,1.72,4.09,5.9,1.64,3.67,5.04
Brazil,Serie A,301,2012,17-10-12,23:30,Bahia,6,Palmeiras,6,0,1,2,2.49,3.39,3.05,2.49,3.4,3.3,2.25,3.22,3.06
Brazil,Serie A,302,2012,17-10-12,23:30,Coritiba,10,Nautico,10,2,1,1,1.53,4.44,6.78,1.6,4.59,6.78,1.52,4.01,5.85
Brazil,Serie A,303,2012,17-10-12,23:30,Fluminense,15,Gremio,15,2,2,0,2.17,3.46,3.63,2.17,3.65,4,2.03,3.31,3.5
Brazil,Serie A,304,2012,17-10-12,23:30,Internacional,18,Figueirense,18,2,3,2,1.39,5.09,9.27,1.4,5.6,9.4,1.35,4.64,8.04
Brazil,Serie A,305,2012,18-10-12,2:00,Cruzeiro,12,Corinthians,12,2,0,1,2.04,3.48,4.05,2.1,3.6,4.05,1.96,3.35,3.69
Brazil,Serie A,306,2012,18-10-12,2:00,Portuguesa,23,Flamengo RJ,23,0,0,0,2.18,3.5,3.56,2.19,3.7,3.85,2.06,3.32,3.38
Brazil,Serie A,307,2012,18-10-12,2:00,Santos,25,Atletico-MG,25,2,2,0,2.16,3.6,3.49,2.38,3.7,3.6,2.12,3.37,3.21
Brazil,Serie A,308,2012,19-10-12,1:00,Botafogo RJ,7,Vasco,7,3,2,1,2.4,3.71,2.94,2.46,3.71,3.03,2.32,3.32,2.86
Brazil,Serie A,309,2012,19-10-12,1:00,Sao Paulo,26,Atletico GO,26,2,0,1,1.27,6.6,11.67,1.3,6.6,13,1.25,5.52,10.16
Brazil,Serie A,310,2012,19-10-12,1:00,Sport Recife,27,Ponte Preta,27,3,1,1,2.19,3.6,3.43,2.19,3.6,3.75,2.01,3.35,3.5
Brazil,Serie A,311,2012,20-10-12,22:30,Corinthians,9,Bahia,9,1,1,0,1.79,3.79,4.9,1.85,3.9,5.09,1.76,3.51,4.41
Brazil,Serie A,312,2012,20-10-12,22:30,Gremio,17,Coritiba,17,0,0,0,1.59,4.22,6.25,1.6,4.5,7,1.51,3.9,6.13
Brazil,Serie A,313,2012,20-10-12,22:30,Palmeiras,21,Cruzeiro,21,2,0,1,1.96,3.6,4.2,1.98,3.75,5,1.84,3.47,4
Brazil,Serie A,314,2012,21-10-12,19:00,Atletico-MG,3,Fluminense,3,3,2,1,2.11,3.43,3.82,2.2,3.7,3.83,2.1,3.29,3.32
Brazil,Serie A,315,2012,21-10-12,19:00,Flamengo RJ,14,Sao Paulo,14,1,0,1,3.38,3.33,2.33,3.5,3.4,2.39,3.19,3.22,2.18
Brazil,Serie A,316,2012,21-10-12,19:00,Nautico,20,Portuguesa,20,0,0,0,1.7,3.83,5.67,1.75,3.95,5.68,1.69,3.56,4.79
Brazil,Serie A,317,2012,21-10-12,21:30,Atletico GO,2,Sport Recife,2,0,1,2,2.46,3.42,3.06,2.52,3.5,3.1,2.36,3.29,2.83
Brazil,Serie A,318,2012,21-10-12,21:30,Ponte Preta,22,Santos,22,1,0,1,3.1,3.78,2.27,3.15,3.78,2.45,2.89,3.35,2.3
Brazil,Serie A,319,2012,24-10-12,23:30,Vasco,28,Internacional,28,1,2,2,2.29,3.41,3.35,2.31,3.5,3.46,2.21,3.27,3.09
Brazil,Serie A,320,2012,25-10-12,1:00,Figueirense,13,Botafogo RJ,13,0,2,2,2.47,3.84,2.77,2.5,3.84,2.94,2.37,3.37,2.75
Brazil,Serie A,321,2012,26-10-12,0:00,Fluminense,15,Coritiba,15,2,1,1,1.64,4.18,5.65,1.64,4.3,6.5,1.54,3.94,5.65
Brazil,Serie A,322,2012,26-10-12,0:00,Ponte Preta,22,Cruzeiro,22,1,0,1,2.25,3.44,3.42,2.25,3.46,3.55,2.14,3.25,3.24
Brazil,Serie A,323,2012,26-10-12,0:00,Santos,25,Nautico,25,0,0,0,1.56,4.44,6.35,1.59,4.44,6.35,1.52,4.01,5.75
Brazil,Serie A,324,2012,27-10-12,19:20,Corinthians,9,Vasco,9,1,0,1,1.88,3.61,4.63,1.91,3.61,4.63,1.85,3.43,4
Brazil,Serie A,325,2012,27-10-12,19:20,Internacional,18,Palmeiras,18,2,1,1,1.92,3.63,4.38,1.95,3.75,5.15,1.77,3.49,4.35
Brazil,Serie A,326,2012,27-10-12,21:30,Bahia,6,Gremio,6,1,1,0,2.52,3.46,2.93,2.85,3.5,2.93,2.63,3.23,2.57
Brazil,Serie A,327,2012,27-10-12,21:30,Botafogo RJ,7,Atletico GO,7,4,0,1,1.43,4.99,7.86,1.45,5,9,1.38,4.49,7.58
Brazil,Serie A,328,2012,27-10-12,21:30,Figueirense,13,Portuguesa,13,0,0,0,2.41,3.62,2.99,2.41,3.8,3.2,2.26,3.31,2.96
Brazil,Serie A,329,2012,27-10-12,21:30,Sport Recife,27,Sao Paulo,27,2,4,2,3.1,3.52,2.39,3.3,3.62,2.39,2.94,3.31,2.27
Brazil,Serie A,330,2012,31-10-12,23:50,Atletico-MG,3,Flamengo RJ,3,1,1,0,1.63,4.05,5.97,1.63,4.4,7.25,1.52,3.91,5.98
Brazil,Serie A,331,2012,03-11-12,21:30,Cruzeiro,12,Santos,12,0,4,2,2.47,3.46,2.99,2.52,3.6,3,2.35,3.26,2.87
